Time,value
03:52:00,157.70909090909092
03:53:00,155.5934065934066
03:54:00,208.3928571428572
03:55:00,208.8333333333333
03:56:00,183.14598540145985
03:57:00,210.9626168224299
03:58:00,245.5217391304348
03:59:00,167.6
04:00:00,242.7205882352941
04:01:00,211.4189189189189
04:02:00,224.43103448275863
04:03:00,169.91176470588235
04:04:00,195.7333333333333
04:05:00,247.1052631578948
04:06:00,188.7236842105264
04:07:00,162.22413793103448
04:08:00,114.29432624113475
04:09:00,198.785046728972
04:10:00,177.34285714285716
04:11:00,147.90225563909777
04:12:00,160.03333333333333
04:13:00,197.3125
04:14:00,211.5677966101695
04:15:00,211.6
04:16:00,178.61946902654867
04:17:00,196.26
04:18:00,147.56281407035175
04:19:00,174.33333333333334
04:20:00,146.20909090909092
04:21:00,165.375
04:22:00,148.38823529411764
04:23:00,163.0921985815603
04:24:00,205.7230769230769
04:25:00,207.71929824561403
04:26:00,194.27027027027023
04:27:00,219.936170212766
04:28:00,265.2549019607843
04:29:00,201.93103448275863
04:30:00,236.53521126760563
04:31:00,222.2394366197183
04:32:00,282.8181818181818
04:33:00,187.7362637362637
04:34:00,179.60714285714286
04:35:00,222.6764705882353
04:36:00,165.67708333333334
04:37:00,213.8552631578948
04:38:00,200.0608695652174
04:39:00,179.8581081081081
04:40:00,250.986301369863
04:41:00,167.24166666666667
04:42:00,201.0508474576272
04:43:00,250.16666666666663
04:44:00,197.76315789473685
04:45:00,233.4782608695652
04:46:00,198.4155844155844
04:47:00,229.4794520547945
04:48:00,193.13888888888889
04:49:00,174.22522522522522
04:50:00,185.1203703703704
04:51:00,168.23958333333334
04:52:00,159.39647577092512
04:53:00,181.8238993710692
04:54:00,164.19827586206895
04:55:00,213.1761006289308
04:56:00,155.006993006993
04:57:00,210.21052631578948
04:58:00,207.9391304347826
04:59:00,237.24137931034485
05:00:00,223.06896551724137
05:01:00,213.1217391304348
05:02:00,233.2469135802469
05:03:00,253.8785046728972
05:04:00,243.67326732673268
05:05:00,271.7361111111111
05:06:00,254.875
05:07:00,221.4367816091954
05:08:00,323.7340425531915
05:09:00,219.1836734693877
05:10:00,174.92741935483872
05:11:00,188.42176870748293
05:12:00,248.36274509803923
05:13:00,215.4152542372881
05:14:00,266.4935064935065
05:15:00,236.9494949494949
05:16:00,196.20143884892087
05:17:00,254.09638554216863
05:18:00,221.20261437908496
05:19:00,208.0390625
05:20:00,186.46206896551723
05:21:00,248.2761904761905
05:22:00,213.28813559322035
05:23:00,185.30769230769232
05:24:00,276.32894736842104
05:25:00,263.75308641975306
05:26:00,194.18446601941747
05:27:00,243.8761061946903
05:28:00,235.6890756302521
05:29:00,194.4642857142857
05:30:00,231.53846153846155
05:31:00,197.20491803278688
05:32:00,168.47663551401868
05:33:00,216.35211267605635
05:34:00,251.53333333333333
05:35:00,272.68131868131866
05:36:00,253.82558139534885
05:37:00,199.52592592592592
05:38:00,214.85576923076923
05:39:00,282.6181818181818
05:40:00,228.04651162790697
05:41:00,242.92631578947368
05:42:00,233.5106382978724
05:43:00,228.8260869565217
05:44:00,263.32978723404256
05:45:00,252.7142857142857
05:46:00,319.0
05:47:00,278.1923076923077
05:48:00,181.39520958083835
05:49:00,144.45338983050848
05:50:00,183.6611111111111
05:51:00,155.37051792828686
05:52:00,181.77215189873417
05:53:00,213.3798449612403
05:54:00,257.984375
05:55:00,162.79527559055117
05:56:00,180.9333333333333
05:57:00,200.99107142857144
05:58:00,218.9051724137931
05:59:00,228.607476635514
06:00:00,251.0
06:01:00,194.61475409836063
06:02:00,246.8421052631579
06:03:00,240.9391304347826
06:04:00,229.5952380952381
06:05:00,254.84821428571428
06:06:00,248.4678899082569
06:07:00,212.1428571428572
06:08:00,234.689393939394
06:09:00,267.1460674157304
06:10:00,232.2385321100917
06:11:00,201.62295081967213
06:12:00,256.0769230769231
06:13:00,231.9885057471264
06:14:00,256.1526717557252
06:15:00,291.9875
06:16:00,229.16528925619835
06:17:00,239.6140350877193
06:18:00,231.57692307692307
06:19:00,266.53913043478263
06:20:00,264.3551401869159
06:21:00,229.72619047619048
06:22:00,208.11111111111111
06:23:00,210.0123456790124
06:24:00,161.72222222222223
06:25:00,195.944
06:26:00,207.22857142857143
06:27:00,197.1793103448276
06:28:00,251.77
06:29:00,139.70212765957447
06:30:00,244.94805194805195
06:31:00,229.82258064516128
06:32:00,145.54883720930232
06:33:00,185.76331360946745
06:34:00,230.9090909090909
06:35:00,195.3333333333333
06:36:00,202.89743589743588
06:37:00,186.83653846153845
06:38:00,244.78861788617888
06:39:00,160.41463414634146
06:40:00,251.89719626168224
06:41:00,264.4578313253012
06:42:00,225.26506024096383
06:43:00,229.83809523809524
06:44:00,194.85
06:45:00,271.6326530612245
06:46:00,274.88461538461536
06:47:00,210.91954022988503
06:48:00,201.88288288288288
06:49:00,195.456043956044
06:50:00,221.73636363636365
06:51:00,129.952
06:52:00,161.04526748971193
06:53:00,167.88546255506608
06:54:00,208.5944055944056
06:55:00,185.90058479532163
06:56:00,158.84259259259258
06:57:00,223.11926605504587
06:58:00,225.0948905109489
06:59:00,252.32203389830508
07:00:00,199.23140495867767
07:01:00,240.77235772357724
07:02:00,218.87581699346404
07:03:00,236.6021505376344
07:04:00,227.7297297297297
07:05:00,142.9527027027027
07:06:00,223.11340206185568
07:07:00,215.86238532110093
07:08:00,197.2972972972973
07:09:00,207.57142857142856
07:10:00,186.8207547169812
07:11:00,198.48648648648648
07:12:00,219.5408163265306
07:13:00,275.8878504672897
07:14:00,235.8717948717949
07:15:00,266.5925925925926
07:16:00,222.1596638655462
07:17:00,239.8490566037736
07:18:00,186.56034482758625
07:19:00,257.6136363636364
07:20:00,245.52325581395348
07:21:00,188.23275862068965
07:22:00,246.06382978723408
07:23:00,181.2209302325581
07:24:00,232.8421052631579
07:25:00,326.26153846153846
07:26:00,224.50485436893203
07:27:00,218.09565217391304
07:28:00,263.8837209302326
07:29:00,189.35294117647052
07:30:00,203.08053691275168
07:31:00,236.64102564102564
07:32:00,208.2391304347826
07:33:00,269.4375
07:34:00,200.84713375796176
07:35:00,198.24444444444444
07:36:00,227.3469387755102
07:37:00,240.20192307692307
07:38:00,263.10526315789474
07:39:00,224.57857142857145
07:40:00,206.4090909090909
07:41:00,182.93103448275863
07:42:00,242.08695652173915
07:43:00,242.4197530864197
07:44:00,182.2990654205608
07:45:00,177.9868995633188
07:46:00,236.86776859504133
07:47:00,224.359375
07:48:00,181.73423423423424
07:49:00,171.671875
07:50:00,177.2685185185185
07:51:00,225.37878787878788
07:52:00,163.20661157024793
07:53:00,208.36220472440945
07:54:00,238.31506849315068
07:55:00,190.44295302013424
07:56:00,202.87692307692308
07:57:00,190.6027397260274
07:58:00,217.3495145631068
07:59:00,183.2467532467533
08:00:00,268.26262626262627
08:01:00,214.94059405940595
08:02:00,251.70114942528733
08:03:00,232.8571428571429
08:04:00,171.34
08:05:00,208.49640287769785
08:06:00,220.8068181818182
08:07:00,227.40579710144928
08:08:00,184.2347417840376
08:09:00,157.87727272727273
08:10:00,220.01639344262296
08:11:00,164.57803468208093
08:12:00,205.78666666666663
08:13:00,183.65441176470588
08:14:00,167.565
08:15:00,233.10185185185185
08:16:00,195.19718309859155
08:17:00,223.31782945736435
08:18:00,189.2207792207792
08:19:00,138.70253164556962
08:20:00,197.3454545454545
08:21:00,199.0084033613445
08:22:00,195.1981132075472
08:23:00,226.26865671641792
08:24:00,199.4795918367347
08:25:00,210.02061855670104
08:26:00,166.22368421052633
08:27:00,237.9017857142857
08:28:00,184.9837398373984
08:29:00,175.4558823529412
08:30:00,158.38967136150234
08:31:00,197.52380952380952
08:32:00,214.2032520325204
08:33:00,229.3483146067416
08:34:00,263.31081081081084
08:35:00,193.23478260869564
08:36:00,184.32530120481928
08:37:00,234.66666666666663
08:38:00,218.8851351351352
08:39:00,173.34328358208955
08:40:00,212.73809523809524
08:41:00,178.28455284552845
08:42:00,209.17391304347825
08:43:00,164.645390070922
08:44:00,183.43650793650792
08:45:00,134.75925925925927
08:47:00,191.8059701492537
08:48:00,201.86607142857144
08:49:00,190.70857142857145
08:50:00,160.93427230046947
08:51:00,151.2925925925926
08:52:00,168.95669291338584
08:53:00,234.83177570093457
08:54:00,152.16525423728814
08:55:00,190.054794520548
08:56:00,127.79912663755458
08:57:00,176.94594594594594
08:58:00,134.98159509202455
08:59:00,177.32089552238807
09:00:00,182.54651162790697
09:01:00,168.1046511627907
09:02:00,211.3368421052632
09:03:00,239.1442307692308
09:04:00,224.9875
09:05:00,154.39743589743588
09:06:00,246.3896103896104
09:07:00,215.20454545454547
09:08:00,238.8962264150944
09:09:00,214.8692810457516
09:10:00,153.97212543554008
09:11:00,175.16470588235293
09:12:00,169.88333333333333
09:13:00,185.38926174496643
09:14:00,158.13397129186603
09:15:00,227.63970588235293
09:16:00,168.62087912087912
09:17:00,192.2717391304348
09:18:00,165.52205882352942
09:19:00,219.3932584269663
09:20:00,168.2289156626506
09:21:00,212.29807692307693
09:22:00,166.42307692307693
09:23:00,190.7567567567568
09:24:00,236.47619047619048
09:25:00,213.84615384615384
09:26:00,183.57391304347823
09:27:00,195.7032967032967
09:28:00,210.3875
09:29:00,166.0650406504065
09:30:00,230.22727272727272
09:31:00,219.6170212765957
09:32:00,172.72448979591837
09:33:00,182.1458333333333
09:34:00,200.74015748031496
09:35:00,200.90196078431373
09:36:00,150.3181818181818
09:37:00,181.8659793814433
09:38:00,175.71681415929203
09:39:00,181.25
09:40:00,162.31746031746033
09:41:00,170.16091954022988
09:42:00,200.16176470588235
09:43:00,210.6551724137931
09:44:00,238.8235294117647
09:45:00,214.953125
09:46:00,200.44444444444449
09:47:00,179.82051282051282
09:48:00,171.04597701149424
09:49:00,213.16
09:50:00,152.04320987654322
09:51:00,158.52830188679246
09:52:00,173.88976377952756
09:53:00,200.2038834951456
09:54:00,222.0681818181818
09:55:00,170.25806451612902
09:56:00,163.51388888888889
09:57:00,183.8686868686869
09:58:00,144.42990654205607
09:59:00,151.1060606060606
10:00:00,205.3896103896104
10:01:00,202.15
10:02:00,180.91044776119404
10:03:00,222.52439024390245
10:04:00,222.8636363636364
10:05:00,223.06315789473683
10:06:00,239.8955223880597
10:07:00,224.6888888888889
10:08:00,201.51020408163265
10:09:00,154.25757575757575
10:10:00,138.95348837209303
10:11:00,143.50434782608696
10:12:00,145.19379844961242
10:13:00,160.28571428571428
10:14:00,183.1311475409836
10:15:00,184.2391304347826
10:16:00,205.25242718446603
10:17:00,213.05434782608697
10:18:00,162.2905982905983
10:19:00,226.18666666666667
10:20:00,126.31958762886596
10:21:00,219.3404255319149
10:22:00,205.4754098360656
10:23:00,308.811320754717
10:24:00,177.3230769230769
10:25:00,219.775
10:26:00,282.8510638297872
10:27:00,254.5
10:28:00,232.79661016949152
10:29:00,188.9090909090909
10:30:00,204.93975903614452
10:31:00,215.69230769230768
10:32:00,209.47916666666663
10:33:00,249.11320754716985
10:34:00,237.75384615384613
10:35:00,183.95348837209303
10:36:00,211.0208333333333
10:37:00,304.2888888888889
10:38:00,218.24324324324328
10:39:00,217.7083333333333
10:40:00,252.15686274509804
10:41:00,226.17777777777772
10:42:00,207.5299145299145
10:43:00,182.542288557214
10:44:00,146.28301886792454
10:45:00,161.01298701298705
10:46:00,153.1328125
10:47:00,197.04098360655732
10:48:00,209.4928571428572
10:49:00,204.46491228070167
10:50:00,155.98130841121494
10:51:00,162.20863309352518
10:52:00,166.49308755760367
10:53:00,203.5639097744361
10:54:00,195.0751879699248
10:55:00,104.63565891472868
10:56:00,177.79347826086956
10:57:00,142.37383177570092
10:58:00,171.92857142857142
10:59:00,229.1159420289855
11:00:00,251.75
11:01:00,189.42105263157896
11:02:00,182.7912087912088
11:03:00,239.85416666666663
11:04:00,250.07692307692307
11:05:00,210.52941176470588
11:06:00,255.7659574468085
11:07:00,177.27433628318585
11:08:00,213.075
11:10:00,167.38947368421051
11:11:00,125.19540229885058
11:12:00,171.03658536585365
11:13:00,136.63636363636363
11:14:00,209.88
11:15:00,198.1025641025641
11:16:00,240.3
11:17:00,241.575
11:18:00,213.4642857142857
11:19:00,208.6129032258065
11:20:00,152.975
11:21:00,217.63333333333333
11:22:00,208.19444444444449
11:23:00,212.23529411764707
11:24:00,192.3913043478261
11:25:00,183.23529411764707
11:26:00,190.1627906976744
11:27:00,228.939393939394
11:28:00,301.54
11:29:00,239.6764705882353
11:30:00,217.8375
11:31:00,236.1190476190476
11:32:00,274.4313725490196
11:33:00,193.1492537313433
11:34:00,223.8
11:35:00,220.50704225352112
11:36:00,230.91666666666663
11:37:00,209.0952380952381
11:38:00,227.83098591549296
11:39:00,282.24444444444447
11:40:00,227.02857142857144
11:41:00,207.82222222222225
11:42:00,274.5151515151515
11:43:00,208.5428571428572
11:44:00,295.3953488372093
11:45:00,239.23529411764707
11:46:00,233.08695652173915
11:47:00,212.05357142857144
11:48:00,182.66129032258064
11:49:00,203.1428571428572
11:50:00,161.61139896373058
11:51:00,205.69565217391303
11:52:00,220.03846153846155
11:53:00,178.68553459119497
11:54:00,194.8987341772152
11:55:00,141.5
11:56:00,165.38823529411764
11:57:00,148.1958762886598
11:58:00,155.25
11:59:00,171.0958904109589
12:00:00,188.16949152542367
